,Date,Crimes
1604,2016-05-23,769.549072459157
1605,2016-05-24,773.6144646537707
1606,2016-05-25,775.5039525243905
1607,2016-05-26,772.7622369702444
1608,2016-05-27,775.6222111485949
1609,2016-05-28,780.0661170128274
1610,2016-05-29,782.3253074814677
1611,2016-05-30,782.4456273075111
1612,2016-05-31,782.5078484223721
1613,2016-06-01,786.4919477224696
1614,2016-06-02,788.9545403066732
1615,2016-06-03,790.7324741217084
1616,2016-06-04,791.2246710004599
1617,2016-06-05,789.7664952773405
1618,2016-06-06,788.060499671551
1619,2016-06-07,788.7659063625292
1620,2016-06-08,791.7719314140593
1621,2016-06-09,790.3825228204333
1622,2016-06-10,788.3040385965551
1623,2016-06-11,791.8169833971167
1624,2016-06-12,790.7836870597138
1625,2016-06-13,792.6181566966252
1626,2016-06-14,794.8621259824527
1627,2016-06-15,797.1112369475934
1628,2016-06-16,800.4295001019117
1629,2016-06-17,799.7205372714964
1630,2016-06-18,801.0885863779314
1631,2016-06-19,801.7654760017056
1632,2016-06-20,797.6586106140411
1633,2016-06-21,796.5276223696867
1634,2016-06-22,795.8466782939431
1635,2016-06-23,794.9270425151035
1636,2016-06-24,794.3172665292375
1637,2016-06-25,793.6323359532335
1638,2016-06-26,792.1144759790552
1639,2016-06-27,793.3143672563207
1640,2016-06-28,792.452513080688
1641,2016-06-29,792.947224172672
1642,2016-06-30,792.982808217611
1643,2016-07-01,790.6823937121861
1644,2016-07-02,791.0520283584976
1645,2016-07-03,790.7437994065394
1646,2016-07-04,788.955015968636
1647,2016-07-05,783.2426102516322
1648,2016-07-06,781.7708668372854
1649,2016-07-07,782.1282022242704
1650,2016-07-08,784.3214115834858
1651,2016-07-09,785.3304491607809
1652,2016-07-10,786.9262497451655
1653,2016-07-11,784.8386826428527
1654,2016-07-12,785.0023330086595
1655,2016-07-13,785.3770413825752
1656,2016-07-14,785.1918050238808
1657,2016-07-15,788.4484812792884
1658,2016-07-16,792.9337470837233
1659,2016-07-17,792.7676731069629
1660,2016-07-18,793.4582889759521
1661,2016-07-19,792.9634193299804
1662,2016-07-20,792.3767922263088
1663,2016-07-21,792.6597204919548
1664,2016-07-22,792.51267299371
1665,2016-07-23,790.9096242270334
1666,2016-07-24,792.0212915354665
1667,2016-07-25,793.1093569503115
1668,2016-07-26,794.081655303615
1669,2016-07-27,799.0133185349453
1670,2016-07-28,801.2493601213912
1671,2016-07-29,803.0401594599946
1672,2016-07-30,804.609368275596
1673,2016-07-31,809.5276903213955
1674,2016-08-01,809.1934585154657
1675,2016-08-02,809.3708124759178
1676,2016-08-03,809.9194319236968
1677,2016-08-04,806.5741013386328
1678,2016-08-05,807.7703458741826
1679,2016-08-06,806.0902625200864
1680,2016-08-07,802.5370903078052
1681,2016-08-08,800.9821060499513
1682,2016-08-09,799.0918933611023
1683,2016-08-10,801.042265962973
1684,2016-08-11,799.878094634064
1685,2016-08-12,800.485605562964
1686,2016-08-13,802.0225373167976
1687,2016-08-14,800.8859543817368
1688,2016-08-15,799.8772339124171
1689,2016-08-16,798.9330902172031
1690,2016-08-17,798.3102901537815
1691,2016-08-18,797.2021789847856
1692,2016-08-19,795.4539853677161
1693,2016-08-20,793.8710050057601
1694,2016-08-21,793.8309814491677
1695,2016-08-22,792.5651317130469
1696,2016-08-23,789.6129017644637
1697,2016-08-24,788.9869985729985
1698,2016-08-25,793.8241409771298
1699,2016-08-26,793.4883236313235
1700,2016-08-27,794.7717728600717
1701,2016-08-28,792.3950032843169
1702,2016-08-29,789.221726426404
1703,2016-08-30,786.8482864843895
1704,2016-08-31,787.641079073123
1705,2016-09-01,789.0495820969741
1706,2016-09-02,791.7072413871051
1707,2016-09-03,795.6464472581326
1708,2016-09-04,794.4938277197514
1709,2016-09-05,790.5294570658295
1710,2016-09-06,789.8336995175272
1711,2016-09-07,788.0257989988293
1712,2016-09-08,786.2595981788786
1713,2016-09-09,786.1002287707379
1714,2016-09-10,784.194794899076
1715,2016-09-11,783.3700423565496
1716,2016-09-12,781.2475707263881
1717,2016-09-13,780.4365444290768
1718,2016-09-14,780.6532197784619
1719,2016-09-15,781.5343722394463
1720,2016-09-16,781.1079752655625
1721,2016-09-17,777.03646741714
1722,2016-09-18,774.5900246891056
1723,2016-09-19,770.4678022152104
1724,2016-09-20,765.1731636050496
1725,2016-09-21,761.9479942920414
1726,2016-09-22,758.6977734489872
1727,2016-09-23,756.8364175858871
1728,2016-09-24,758.987134476417
1729,2016-09-25,757.2282497904672
1730,2016-09-26,754.4295454030519
1731,2016-09-27,755.5797413304795
1732,2016-09-28,753.4297266076092
1733,2016-09-29,753.1311241477573
1734,2016-09-30,752.0863213209664
1735,2016-10-01,753.6356202858353
1736,2016-10-02,752.0807719313991
1737,2016-10-03,747.0371922353698
1738,2016-10-04,743.4833858071382
1739,2016-10-05,742.472219076295
1740,2016-10-06,738.4697501642021
1741,2016-10-07,735.9644159550467
1742,2016-10-08,736.7743097238749
1743,2016-10-09,736.2344786971246
1744,2016-10-10,737.0334095902366
1745,2016-10-11,737.5106570930113
1746,2016-10-12,739.4021382137613
1747,2016-10-13,742.9852091779961
1748,2016-10-14,747.708849577552
1749,2016-10-15,748.8400190264637
1750,2016-10-16,750.72103558403
1751,2016-10-17,748.5039751749607
1752,2016-10-18,749.437518403573
1753,2016-10-19,754.6886452694135
1754,2016-10-20,759.1304672812371
1755,2016-10-21,762.1557453169795
1756,2016-10-22,761.835488912531
1757,2016-10-23,760.0351310335303
1758,2016-10-24,755.2877301863991
1759,2016-10-25,755.1214297039421
1760,2016-10-26,757.0810890393742
1761,2016-10-27,757.840653242414
1762,2016-10-28,755.3302679562241
1763,2016-10-29,755.4153887970133
1764,2016-10-30,758.1967201974978
1765,2016-10-31,757.963351378272
1766,2016-11-01,755.134227275801
1767,2016-11-02,756.0089469750014
1768,2016-11-03,752.74447892363
1769,2016-11-04,748.308636662197
1770,2016-11-05,744.2777639357483
1771,2016-11-06,738.5954834763947
1772,2016-11-07,731.4225237264571
1773,2016-11-08,724.5006228906514
1774,2016-11-09,725.7634374504376
1775,2016-11-10,724.6771614305954
1776,2016-11-11,722.133864866687
1777,2016-11-12,721.5282112844995
1778,2016-11-13,720.9753335296238
1779,2016-11-14,716.5165688916933
1780,2016-11-15,712.9442342974784
1781,2016-11-16,712.7686697320296
1782,2016-11-17,709.6499127952927
1783,2016-11-18,707.6806722688934
1784,2016-11-19,703.9271557679538
1785,2016-11-20,700.209245962522
1786,2016-11-21,691.6545788126434
1787,2016-11-22,685.6184738046024
1788,2016-11-23,683.518041178722
1789,2016-11-24,678.7552605947905
1790,2016-11-25,672.3941652132418
1791,2016-11-26,667.9149697614762
1792,2016-11-27,664.1236494597707
1793,2016-11-28,657.5750300119918
1794,2016-11-29,656.4360687671165
1795,2016-11-30,658.4924007338653
1796,2016-12-01,656.6872862352359
1797,2016-12-02,653.4865568868928
1798,2016-12-03,648.5101814310501
1799,2016-12-04,643.113071643739
1800,2016-12-05,635.9889691725621
1801,2016-12-06,631.2807311603761
1802,2016-12-07,629.399616473585
1803,2016-12-08,627.7314760330836
1804,2016-12-09,626.2763098388846
1805,2016-12-10,625.0341178909879
1806,2016-12-11,624.0049001893934
1807,2016-12-12,623.1886567341013
1808,2016-12-13,622.5853875251114
1809,2016-12-14,622.1950925624238
1810,2016-12-15,622.0177718460386
1811,2016-12-16,622.0534253759556
1812,2016-12-17,622.302053152175
1813,2016-12-18,622.7636551746966
1814,2016-12-19,623.4382314435205
1815,2016-12-20,624.3257819586468
1816,2016-12-21,625.4263067200752
1817,2016-12-22,626.739805727806
1818,2016-12-23,628.2662789818392
1819,2016-12-24,630.0057264821745
1820,2016-12-25,631.9581482288122
1821,2016-12-26,634.1235442217522
1822,2016-12-27,636.5019144609945
1823,2016-12-28,639.0932589465391
1824,2016-12-29,641.8975776783859
1825,2016-12-30,644.9148706565351
1826,2016-12-31,648.1451378809866
